latency
0.0003657565362055988
0.009670719677400231
0.0001
0.004639663457238058
0.0032591401049161276
0.00025284575809697335
0.000923330709351568
0.005192035777861025
0.0044366932600603095
0.004244729644972557
0.002054555202783554
0.0018426839687891432
0.00044712374637050507
0.00444202752444801
0.008379854504038116
0.0009461965965721563
0.006460539855440688
0.005302811333464928
0.0024559431330328767
0.0004001236436548676
0.003386173889044829
0.01449664597103567
0.00042753361663317845
0.002823155247454912
0.002239132251142752
0.010805713765775276
0.007035896694823276
0.007293654823456378
0.008242690667657702
0.0018074161061362001
0.003068841646841584
0.005113950083667275
0.0052199864963580166
0.0030765361547980177
0.0042079902980786624
0.0178222026135635
0.003981913679571058
0.002333042815098639
0.004311644426958252
0.008069637357837832
0.0003415448678079854
0.007083406678937661
0.007426122524183254
0.0037776964705579057
0.007025360257675077
0.001936108299570543
0.002349382309791462
0.00196280590449571
0.0001868253663231844
0.0001
0.007369369070831119
0.0001
0.005971996088840466
0.0045705226752491505
0.0003010258189752918
0.0028135462982934504
0.004093001033238633
0.007597762129389799
0.001762262827143622
0.017424003855423507
0.014120345461008365
0.00716674851544513
0.001559110449272129
0.011212965140605862
0.00295884377208483
0.011159367829041
0.006548142660683797
0.003403501391380258
0.014343406516391839
0.002187694755571142
0.0009565182214652192
0.007378703414473728
0.00602637562377111
0.0028269295903618524
0.0044511649138253735
0.004032191757775213
0.008856827688060134
0.002062752664307379
0.0001234202416581476
0.0032037210557028296
0.018318057568468105
0.011002749891759088
0.0046358470175029325
0.001026874989143992
0.010869227787072153
0.008256586874456403
0.0109748081748416
0.0001
0.0085049382106462
0.003662314700267568
0.002685561740771992
0.003601932644137077
0.00814448467056155
0.0029076944813698066
0.000325992580995833
0.0014906481090083063
0.0040782622497719445
0.004712118364006858
0.0033060692658551123
0.0008257581345096752
0.004442996892549316
0.008345784444099452
0.004931109958567241
0.018675008405681905
0.008876399075806141
0.0005092478148531205
0.003878897011848372
0.002141196245617446
0.003708515567682946
0.0006713735526681083
0.011424740111540065
0.0015612124758610695
0.002112435429898513
0.00171547096869195
0.00011285337698657852
0.008499176796244998
0.002630131049168147
0.0032775197527677466
0.00401724880235487
0.006128301189783138
0.0023824759813898633
0.005702562480709495
0.0004493049469089991
0.0005968376795164101
0.00013376038172113595
0.0015545515297242009
0.001574618421707067
0.003287405158447953
0.0007777860896505734
0.0047499969934480645
0.0022017355454773168
0.006637427047228287
0.005612621043067315
0.001145904523120524
0.00826576103515124
0.012405567231618276
0.0035601949835218734
0.003373675004170203
0.0003915486216355813
0.00035360261475063425
